frame.time_relative,frame.len
18.17154328611676,1522
18.181037460134373,1366
18.19404694363326,1220
18.21456173514304,1343
18.236674596439695,1340
18.29699198739039,1334
18.322266813589838,1330
18.341086948020298,1334
18.35729172358224,1361
18.370743091783222,1336
18.375560886539212,1420
18.386760727756545,1436
18.42004850360092,1308
18.437184642855886,1527
18.44143419872141,1301
18.493502919108693,1238
18.514772434638566,1438
18.517422871050353,1318
18.538459533168055,1432
18.566631429898674,1159
18.588553571115302,1539
18.61323067316617,1467
18.64774821261252,1249
18.662970939666085,1252
18.678596947055333,1567
18.706517066160064,1326
18.734931324054756,1316
18.748183503051116,1173
18.77295893524115,1364
18.774644399642682,1377
18.80180915497191,1471
18.8208432737188,1260
18.854327662638017,1247
18.88914928138628,1445
18.90185801715038,1500
18.93000749662235,1242
18.938630247570263,1508
18.956443780919844,1403
18.989528166504947,1509
19.010340626787734,1392
19.086447051179604,1147
19.091276323226534,1384
19.098336602324856,1506
19.10475119690271,1310
19.117893037949454,1361
19.13178143071154,1382
19.17780872817404,1110
19.19191046436357,1567
19.205188411908516,1309
19.229762956800027,1450
19.254243866944112,1391
19.261797136824782,1525
19.262998917673837,1440
19.346291234696444,1376
19.36010734070845,1310
19.369697701905817,1479
19.38026040118395,1212
19.38576440428508,1464
19.400250003209322,1290
19.407623303541968,1525
19.45012062783605,1416
19.470549161211196,1464
19.507163093856846,1408
19.53059450434845,1224
19.552333065132927,1313
19.587049988317464,1467
19.59175872741997,1416
19.603888991498273,1518
19.61693812522555,1440
19.691663102289017,1303
19.708886455647427,1320
19.723992255494366,1410
19.732065363586486,1168
19.732500120317784,1567
19.765531197277372,1444
19.778636519610526,1522
19.801833718792864,1241
19.813278313160094,1524
19.819024421273173,1623
19.844357190959226,1267
19.875154755406594,1477
19.9084741041723,1400
19.913597588493236,1245
19.930139323061045,1449
19.96408363377183,1483
19.97593911624639,1339
19.9780119404338,1516
20.02583637172454,1233
20.03785191220449,1250
20.054096353500718,1413
20.09282847336903,1402
20.109619143257756,1328
20.122976577036685,1480
20.137250546581352,1453
20.18021439107487,1485
20.199428056795664,1387
20.21337051360229,1460
20.24653387902484,1355
20.254264869424574,1605
20.263415702202863,1318
20.29318810043731,1610
20.321087548196573,1403
20.345413030077363,1262
20.36200350222958,1536
20.389372643997298,1412
20.39477292301426,1485
20.443162190520905,1522
20.449339259920254,1433
20.48276995724407,1340
20.496460479615973,1497
20.54160335340254,1400
20.561818993424396,1468
20.56903698556774,1184
20.585205362646906,1444
20.613505887573563,1336
20.623615801193264,1565
20.65017685429614,1462
20.663625687001392,1423
20.70063157537169,1448
20.746841129945402,1300
20.75036044332277,1562
20.757396429043126,1599
20.799866373333856,1439
20.807766117937575,1559
20.844421451437423,1343
20.85092284916732,1320
20.874423481852205,1404
20.89441929722622,1443
20.917234707439878,1360
20.918955204590088,1453
20.931426136098906,1430
20.948791196845526,1300
20.99367059886584,1451
21.015360681114913,1486
21.03319348237026,1417
21.040705372545126,1515
21.071334247639008,1278
21.09321156303353,1446
21.10310016875652,1282
21.151154025890126,1288
21.16632989300222,1336
21.176782855582175,1305
21.200697582934424,1345
21.222883830308252,1378
21.223948779847962,1483
21.262265632391298,1367
21.297593660565575,1241
21.326235084959674,1514
21.32935379096054,1316
21.368459180381034,1394
21.378326970949217,1444
21.420516824598124,1419
21.43764297966273,1509
21.450220778374437,1447
21.479695982155793,1313
21.494066537903546,1617
21.51690978806171,1419
21.528954366040743,1385
21.547343213982835,1496
21.618212568953837,1424
21.6237965195529,1439
21.623800916909047,1649
21.67400171951959,1372
21.692632532593457,1368
21.713763436905005,1411
21.714214559422928,1507
21.75369404317635,1249
21.75800629973979,1203
21.75974974020333,1341
21.772692679556567,1236
21.818875840958786,1357
21.845804228476176,1450
21.847757200728754,1310
21.8701801233691,1257
21.88065099567337,1406
21.907580677014153,1486
21.95068315374689,1230
21.96797210908579,1482
21.976496141305528,1481
22.016205672323988,1495
22.047649887852838,1521
22.0767402753546,1620
22.084064427214063,1364
22.09257676600812,1410
22.09394916661448,1358
22.1261787264029,1400
22.16022708500187,1553
22.19567374744286,1265
22.202235044481775,1313
22.214723882494795,1537
22.250094681797883,1502
22.2530483767065,1363
22.28271106877103,1485
22.310515589883494,1434
22.310523697564236,1550
22.34733557575125,1407
22.357599909945936,1502
22.377694948865543,1664
22.409694048463827,1459
22.427965981967134,1404
22.4288169050971,1472
22.47993153425824,1363
22.50040327152647,1638
22.533432847767386,1418
22.551782958193908,1372
22.555851341519848,1316
22.608503487649664,1509
22.624954004539266,1486
22.638280442566582,1350
22.669819465969656,1457
22.684964404547017,1249
22.697258486904218,1418
22.715351658466794,1445
22.730117844555572,1570
22.736400407843142,1322
22.769312401333334,1272
22.776760968900824,1310
22.83807140603593,1266
22.85452135693109,1533
22.868385294622872,1554
22.91879194128247,1432
22.934062715890935,1522
22.936293923900383,1413
22.93921366322804,1390
22.962969765185417,1366
22.988241889119315,1368
23.030403803047793,1245
23.03247070677968,1426
23.0390066999776,1395
23.049814674046626,1474
23.082535568647575,1409
23.123260545387588,1383
23.138191392126387,1312
23.190781505865104,1407
23.19763888058518,1473
23.219069052110083,1285
23.240689665347613,1408
23.262606954521214,1423
23.29004559981363,1328
23.33620156343689,1341
23.342087948454488,1423
23.353566884087584,1286
23.37002479826312,1434
23.38655167902826,1310
23.414771661575205,1506
23.415636424053734,1633
23.430315814699444,1313
23.458558983837534,1453
23.471861644488303,1327
23.495559257892083,1504
23.544891389416556,1273
23.54614076870844,1448
23.561878603944404,1312
23.589830047508027,1379
23.622323619851503,1296
23.642762731799905,1482
23.643606147905256,1316
23.67663202325822,1455
23.71459504880411,1365
23.719369381345757,1388
23.72667668347284,1414
23.74510207459454,1323
23.791916304964175,1421
23.792305394641883,1553
23.86347771920127,1322
23.867822774605322,1517
23.881461316596987,1549
23.895785350404424,1318
23.94368962124724,1254
23.946863737845952,1430
23.955042964794224,1345
23.967713026908733,1586
24.019629750219185,1403
24.041881021169218,1319
24.047644807625673,1285
24.057834247557913,1508
24.110653715108647,1342
24.111453123434323,1404
24.140218208886047,1495
24.15108532295747,1351
24.179422925215743,1395
24.20429217307946,1398
24.204788160008714,1468
24.24859219789605,1459
24.27615033528419,1377
24.281946330268294,1406
24.291780787816855,1362
24.306240105672817,1252
24.339758770932615,1425
24.363448831362987,1589
24.400400581620254,1311
24.422874535568877,1322
24.434323400336176,1312
24.46071427554638,1472
24.4724923307269,1444
24.478670933947466,1384
24.52131322602297,1308
24.544635961965632,1409
24.552863481576516,1243
24.554953647844876,1414
24.62175546690267,1487
24.624733903794095,1274
24.6417473841153,1246
24.65156363369783,1557
24.672952117111894,1338
24.68814414458098,1513
24.702739091347812,1384
24.75382636810726,1383
24.76894061462333,1443
24.823397167502137,1311
24.824239256231362,1413
24.832968780271845,1361
24.841029522701213,1267
24.84133903879085,1433
24.895000309630326,1373
24.910369232799862,1384
24.913878274052404,1278
24.961994193066076,1559
25.0084836713791,1487
25.04346094105867,1496
25.067483780453827,1369
25.07171626161853,1227
25.0879751379879,1595
25.097602240033382,1393
25.104633993553733,1325
25.124300317577568,1441
25.14406860248306,1516
25.19207364729213,1397
25.208591115097402,1527
25.229456046390144,1508
25.234760237441407,1292
25.24198975881059,1332
25.262276003933952,1495
25.29654706584165,1128
25.343351799965912,1385
25.34680374483816,1256
25.37059675186045,1352
25.380104374417574,1370
25.41133697233004,1364
25.413540613738785,1344
25.442555383398204,1290
25.471738463112434,1629
25.47799072479756,1586
25.510164151631663,1283
25.54596917457871,1558
25.576616897583655,1360
25.57892536813092,1412
25.61720636884503,1393
25.62069628006985,1334
25.63753138192499,1498
25.682839355702917,1412
25.714688886682435,1352
25.71567784588602,1269
25.724724913836766,1310
25.740614840623042,1235
25.80970617840958,1401
25.817568098288632,1280
25.831059721842372,1373
25.84321433077268,1537
25.845070115276272,1519
25.880936433884358,1396
25.925396308696463,1391
25.952342116296425,1587
25.966897250202837,1452
25.9735233228427,1367
26.033894481258237,1257
26.057493497897152,1439
26.05971739815199,1482
26.070630353163487,1336
26.090678473240676,1429
26.100971288309847,1363
26.111092866491845,1381
26.140321229100167,1151
26.152212477344186,1377
26.201407436547797,1496
26.226731647616738,1336
26.236089245597718,1405
26.25808014241317,1324
26.270643885937,1436
26.281252691354304,1378
26.300780783842235,1306
26.333325822250476,1533
26.360984567680468,1492
26.36722848832245,1339
26.374297682958765,1449
26.408549119495053,1453
26.456665260579115,1464
26.494267648746884,1230
26.511077193681526,1500
26.51195385701536,1343
26.54013178970503,1364
26.543739134114468,1663
26.577130480360758,1430
26.600322181393615,1361
26.617977403079163,1179
26.635082872135726,1538
26.660173891216008,1265
26.67576949677791,1299
26.675863491223055,1366
26.709879955797277,1541
26.723275616028104,1477
26.75474943468061,1384
26.75828884632467,1430
26.825055546850816,1339
26.848592832332862,1413
26.86333327738122,1407
26.868219128033022,1496
26.893305628831484,1496
26.940627117223144,1449
